Epoch,Open,High,Low,Close,Volume,Number
2023-11-01 01:40:00+00:00,1815.11,1815.11,1812.84,1814.86,980627.675023,1169
2023-11-01 01:45:00+00:00,1814.86,1814.86,1811.95,1813.82,1719339.6921009999,1203
2023-11-01 01:50:00+00:00,1813.82,1814.08,1811.65,1811.99,1248176.068391,1100
2023-11-01 01:55:00+00:00,1811.99,1812.89,1811.16,1812.84,610306.6288630001,926
2023-11-01 02:00:00+00:00,1812.84,1813.07,1808.34,1811.71,1829557.346529,1921
2023-11-01 02:05:00+00:00,1811.71,1811.88,1810.15,1810.91,1313635.374327,1160
2023-11-01 02:10:00+00:00,1810.91,1813.06,1810.91,1813.06,828343.340764,866
2023-11-01 02:15:00+00:00,1813.06,1813.61,1810.4,1810.4,2194784.252317,1082
2023-11-01 02:20:00+00:00,1810.4,1812.11,1810.2,1812.11,812472.54425,800
2023-11-01 02:25:00+00:00,1812.11,1812.21,1811.03,1811.45,541903.218661,656
2023-11-01 02:30:00+00:00,1811.45,1812.96,1811.44,1812.59,545905.627155,747
2023-11-01 02:35:00+00:00,1812.59,1812.59,1811.11,1812.21,683802.75492,775
2023-11-01 02:40:00+00:00,1812.21,1812.85,1811.05,1811.05,670263.307882,734
2023-11-01 02:45:00+00:00,1811.05,1812.23,1809.3,1810.0,1107766.187413,1060
2023-11-01 02:50:00+00:00,1810.0,1812.06,1809.44,1811.86,902667.397455,1056
2023-11-01 02:55:00+00:00,1811.86,1811.86,1809.85,1810.81,681173.629159,879
2023-11-01 03:00:00+00:00,1810.81,1812.03,1810.38,1811.21,574254.670929,937
2023-11-01 03:05:00+00:00,1811.21,1811.32,1808.2,1808.2,681097.611992,980
2023-11-01 03:10:00+00:00,1808.2,1810.23,1807.68,1809.51,1237122.7567480002,1272
2023-11-01 03:15:00+00:00,1809.51,1810.36,1808.3,1810.36,1477324.966697,1243
2023-11-01 03:20:00+00:00,1810.36,1811.78,1808.01,1811.61,1489111.559829,1238
2023-11-01 03:25:00+00:00,1811.61,1812.19,1809.87,1809.92,604015.9802689999,898
2023-11-01 03:30:00+00:00,1809.92,1811.27,1809.12,1811.27,832154.9659610001,1193
2023-11-01 03:35:00+00:00,1811.27,1811.75,1809.43,1809.94,912800.761189,1068
2023-11-01 03:40:00+00:00,1809.94,1811.59,1809.94,1811.2,1010460.859837,1036
2023-11-01 03:45:00+00:00,1811.2,1811.48,1810.01,1810.36,539491.179112,849
2023-11-01 03:50:00+00:00,1810.36,1811.72,1810.36,1810.9,852338.405576,922
2023-11-01 03:55:00+00:00,1810.9,1811.18,1809.73,1809.73,381091.103663,690
2023-11-01 04:00:00+00:00,1809.73,1810.06,1808.61,1809.28,1111721.885369,1044
2023-11-01 04:05:00+00:00,1809.28,1810.06,1808.66,1808.8,885219.123364,970
2023-11-01 04:10:00+00:00,1808.8,1809.36,1808.3,1808.48,472540.106345,891
2023-11-01 04:15:00+00:00,1808.48,1810.11,1808.48,1809.16,646014.940539,936
2023-11-01 04:20:00+00:00,1809.16,1809.36,1808.46,1808.7,996856.351669,783
2023-11-01 04:25:00+00:00,1808.7,1809.07,1808.45,1808.69,723625.285698,816
2023-11-01 04:30:00+00:00,1808.69,1809.07,1808.0,1808.92,717009.30999,859
2023-11-01 04:35:00+00:00,1808.92,1809.82,1808.91,1809.7,655303.1692240001,666
2023-11-01 04:40:00+00:00,1809.7,1809.72,1809.08,1809.72,547260.522693,703
2023-11-01 04:45:00+00:00,1809.72,1809.72,1809.03,1809.39,294068.66611600004,605
2023-11-01 04:50:00+00:00,1809.39,1809.39,1806.86,1806.87,762881.149277,926
2023-11-01 04:55:00+00:00,1806.87,1808.67,1806.63,1808.37,548081.316095,941
2023-11-01 05:00:00+00:00,1808.37,1808.38,1805.69,1805.8,1164807.490297,1147
2023-11-01 05:05:00+00:00,1805.8,1806.36,1805.15,1805.93,1054351.345701,1067
2023-11-01 05:10:00+00:00,1805.93,1805.94,1804.43,1804.81,1004527.117737,1075
2023-11-01 05:15:00+00:00,1804.81,1804.95,1803.48,1803.66,1706446.109715,1639
2023-11-01 05:20:00+00:00,1803.66,1805.57,1803.62,1805.49,1461359.464191,1224
2023-11-01 05:25:00+00:00,1805.49,1806.1,1805.14,1805.15,691689.644524,838
2023-11-01 05:30:00+00:00,1805.15,1805.21,1804.01,1804.67,966259.1175889999,881
2023-11-01 05:35:00+00:00,1804.67,1805.0,1803.42,1803.42,1304498.32636,1089
2023-11-01 05:40:00+00:00,1803.42,1803.43,1800.31,1802.47,2736099.027166,2005
2023-11-01 05:45:00+00:00,1802.47,1803.51,1802.26,1802.78,1516525.018789,1155
2023-11-01 05:50:00+00:00,1802.78,1802.78,1800.0,1800.39,1139367.390848,1425
2023-11-01 05:55:00+00:00,1800.39,1801.07,1800.0,1800.04,1852577.144812,1590
2023-11-01 06:00:00+00:00,1800.04,1801.03,1797.57,1798.9,5694846.82493,2914
2023-11-01 06:05:00+00:00,1798.9,1800.95,1798.0,1800.95,1099368.322881,1364
2023-11-01 06:10:00+00:00,1800.95,1802.36,1800.92,1801.74,1062214.583762,1034
2023-11-01 06:15:00+00:00,1801.74,1802.36,1800.48,1800.81,898755.3045699999,1170
2023-11-01 06:20:00+00:00,1800.81,1801.41,1800.29,1801.4,700562.533637,847
2023-11-01 06:25:00+00:00,1801.4,1801.56,1798.78,1799.74,1559334.899925,915
2023-11-01 06:30:00+00:00,1799.74,1800.95,1798.4,1800.86,1102724.809148,1020
2023-11-01 06:35:00+00:00,1800.86,1802.41,1800.82,1801.21,837015.3202249999,1157
2023-11-01 06:40:00+00:00,1801.21,1803.1,1801.21,1803.09,971853.954921,1210
2023-11-01 06:45:00+00:00,1803.09,1803.21,1802.16,1802.16,1216999.6781900001,1130
2023-11-01 06:50:00+00:00,1802.16,1803.24,1802.0,1802.53,939229.866835,951
2023-11-01 06:55:00+00:00,1802.53,1804.08,1802.52,1804.07,828218.384202,1004
2023-11-01 07:00:00+00:00,1804.07,1804.24,1802.26,1803.23,972915.5395269999,1091
2023-11-01 07:05:00+00:00,1803.23,1805.52,1803.22,1805.51,1129106.164156,1146
2023-11-01 07:10:00+00:00,1805.51,1805.72,1805.4,1805.71,652248.912363,908
2023-11-01 07:15:00+00:00,1805.71,1807.39,1805.31,1805.66,1557175.047887,1304
2023-11-01 07:20:00+00:00,1805.66,1808.3,1805.65,1807.81,1784096.369953,1318
2023-11-01 07:25:00+00:00,1807.81,1807.81,1805.26,1805.26,593021.095167,846
2023-11-01 07:30:00+00:00,1805.26,1806.06,1803.64,1804.34,1214957.09384,1117
2023-11-01 07:35:00+00:00,1804.34,1804.95,1802.0,1803.66,1257983.516229,1130
2023-11-01 07:40:00+00:00,1803.66,1807.56,1803.65,1807.56,1363872.328948,1433
2023-11-01 07:45:00+00:00,1807.56,1810.0,1806.88,1807.45,2551854.1464690003,2054
2023-11-01 07:50:00+00:00,1807.45,1808.5,1806.74,1808.01,1274716.551916,1248
2023-11-01 07:55:00+00:00,1808.01,1808.02,1803.77,1804.64,2293830.034132,1588
2023-11-01 08:00:00+00:00,1804.64,1805.8,1803.57,1804.21,2394983.180652,1823
2023-11-01 08:05:00+00:00,1804.21,1805.16,1802.91,1804.06,1568386.4651000001,1362
2023-11-01 08:10:00+00:00,1804.06,1806.0,1803.19,1806.0,1227691.568747,1232
2023-11-01 08:15:00+00:00,1806.0,1806.0,1803.73,1804.2,2129756.726825,1414
2023-11-01 08:20:00+00:00,1804.2,1807.66,1804.19,1807.19,1365966.041989,1253
2023-11-01 08:25:00+00:00,1807.19,1807.8,1807.09,1807.62,758766.678587,975
2023-11-01 08:30:00+00:00,1807.62,1808.27,1806.9,1807.62,1175189.3297040001,1129
2023-11-01 08:35:00+00:00,1807.62,1808.0,1806.85,1807.57,890512.999553,954
2023-11-01 08:40:00+00:00,1807.57,1808.0,1806.02,1806.03,987272.405092,904
2023-11-01 08:45:00+00:00,1806.03,1806.03,1804.68,1805.48,1236317.7765290001,1080
2023-11-01 08:50:00+00:00,1805.48,1805.99,1804.99,1805.05,1213267.103182,1072
2023-11-01 08:55:00+00:00,1805.05,1805.9,1804.85,1805.03,1061968.379548,944
2023-11-01 09:00:00+00:00,1805.03,1805.16,1802.34,1804.12,2303893.766479,1460
2023-11-01 09:05:00+00:00,1804.12,1804.7,1803.0,1803.6,1414868.478844,1029
2023-11-01 09:10:00+00:00,1803.6,1806.04,1803.59,1806.03,786226.5597089999,998
2023-11-01 09:15:00+00:00,1806.03,1806.04,1804.52,1805.01,1466151.209282,943
2023-11-01 09:20:00+00:00,1805.01,1805.01,1803.8,1803.82,1229930.565094,760
2023-11-01 09:25:00+00:00,1803.82,1805.7,1803.2,1805.36,2008426.7285469999,1317
2023-11-01 09:30:00+00:00,1805.36,1806.61,1803.96,1806.33,1162343.043184,1133
2023-11-01 09:35:00+00:00,1806.33,1807.4,1805.66,1805.83,1026220.7218859999,1267
2023-11-01 09:40:00+00:00,1805.83,1806.05,1805.33,1805.37,869474.228962,952
2023-11-01 09:45:00+00:00,1805.37,1805.37,1804.24,1804.24,461514.226272,741
2023-11-01 09:50:00+00:00,1804.24,1804.46,1802.69,1803.05,1875732.69656,1308
2023-11-01 09:55:00+00:00,1803.05,1805.57,1802.67,1805.56,1334007.516981,1189
2023-11-01 10:00:00+00:00,1805.56,1805.87,1804.24,1804.56,1317517.0222,1143
2023-11-01 10:05:00+00:00,1804.56,1804.83,1803.2,1803.85,1783861.860579,1206
2023-11-01 10:10:00+00:00,1803.85,1804.08,1803.57,1803.74,611221.53995,784
2023-11-01 10:15:00+00:00,1803.74,1803.94,1803.66,1803.67,601758.370305,737
2023-11-01 10:20:00+00:00,1803.67,1804.0,1801.26,1801.27,1407765.905229,1271
2023-11-01 10:25:00+00:00,1801.27,1802.93,1800.37,1802.19,1316093.89202,1639
2023-11-01 10:30:00+00:00,1802.19,1802.19,1800.21,1800.56,1575594.423823,1331
2023-11-01 10:35:00+00:00,1800.56,1800.56,1797.12,1799.22,2686866.234879,2090
2023-11-01 10:40:00+00:00,1799.22,1800.59,1798.99,1799.87,1666239.8208050001,1313
2023-11-01 10:45:00+00:00,1799.87,1799.88,1794.58,1795.99,4405473.496448,3167
2023-11-01 10:50:00+00:00,1795.99,1797.45,1795.65,1796.3,1496194.1172429998,1473
2023-11-01 10:55:00+00:00,1796.3,1796.3,1792.46,1795.67,4117756.958459,2757
2023-11-01 11:00:00+00:00,1795.67,1796.26,1793.01,1796.26,2471948.549783,2112
2023-11-01 11:05:00+00:00,1796.26,1797.11,1795.82,1797.11,1325207.61983,1462
2023-11-01 11:10:00+00:00,1797.11,1797.2,1796.16,1796.65,1279240.34772,1183
2023-11-01 11:15:00+00:00,1796.65,1796.65,1793.26,1793.26,1915409.92244,1647
2023-11-01 11:20:00+00:00,1793.26,1795.13,1792.91,1795.13,1364064.095509,1393
2023-11-01 11:25:00+00:00,1795.13,1796.45,1794.16,1795.67,1132354.432369,1112
2023-11-01 11:30:00+00:00,1795.67,1797.16,1795.34,1797.16,788495.181094,1076
2023-11-01 11:35:00+00:00,1797.16,1798.62,1797.0,1798.15,1496301.486179,1353
2023-11-01 11:40:00+00:00,1798.15,1798.63,1798.0,1798.45,540544.746043,950
2023-11-01 11:45:00+00:00,1798.45,1798.66,1795.9,1797.26,1647742.22762,1303
2023-11-01 11:50:00+00:00,1797.26,1799.0,1796.68,1798.91,1000541.943741,1022
2023-11-01 11:55:00+00:00,1798.91,1800.8,1798.9,1799.79,1758733.5059409998,1385
2023-11-01 12:00:00+00:00,1799.79,1799.9,1797.61,1798.26,1552288.97579,1367
2023-11-01 12:05:00+00:00,1798.26,1798.97,1796.48,1797.15,3408501.481168,1496
2023-11-01 12:10:00+00:00,1797.15,1797.5,1796.0,1796.97,2831991.556065,1266
2023-11-01 12:15:00+00:00,1796.97,1797.79,1795.84,1796.63,1072167.54345,1450
2023-11-01 12:20:00+00:00,1796.63,1796.63,1793.8,1793.95,1163658.177006,1337
2023-11-01 12:25:00+00:00,1793.95,1795.07,1793.46,1794.89,938977.4187759999,1105
2023-11-01 12:30:00+00:00,1794.89,1797.61,1794.0,1797.48,1670576.5710490001,1498
2023-11-01 12:35:00+00:00,1797.48,1803.91,1797.48,1802.54,3538251.3017530004,2337
2023-11-01 12:40:00+00:00,1802.54,1802.65,1800.29,1800.41,1410230.388198,1513
2023-11-01 12:45:00+00:00,1800.41,1804.1,1800.39,1803.9,1285904.460949,1385
2023-11-01 12:50:00+00:00,1803.9,1818.0,1803.15,1813.82,8689458.839922,5295
2023-11-01 12:55:00+00:00,1813.82,1817.62,1812.84,1815.69,9962113.329662,4550
2023-11-01 13:00:00+00:00,1815.69,1817.0,1810.36,1816.23,5091589.651515,3805
2023-11-01 13:05:00+00:00,1816.23,1817.38,1811.97,1812.51,2908795.371888,2464
2023-11-01 13:10:00+00:00,1812.51,1815.75,1812.35,1815.09,3773348.286599,2078
2023-11-01 13:15:00+00:00,1815.09,1820.16,1815.09,1819.89,8024103.078808,3914
2023-11-01 13:20:00+00:00,1819.89,1827.58,1806.32,1811.26,18634739.39576,9336
2023-11-01 13:25:00+00:00,1811.26,1815.93,1805.09,1808.08,8522277.017855,7758
2023-11-01 13:30:00+00:00,1808.08,1809.05,1794.0,1800.1,14798074.021122001,8775
2023-11-01 13:35:00+00:00,1800.1,1803.24,1798.18,1800.1,4281973.148752,3740
2023-11-01 13:40:00+00:00,1800.1,1801.84,1795.43,1801.44,4945416.312585,3472
2023-11-01 13:45:00+00:00,1801.44,1801.45,1794.33,1796.34,4787586.674783,3778
2023-11-01 13:50:00+00:00,1796.34,1799.89,1795.25,1798.84,2683467.1863369998,2390
2023-11-01 13:55:00+00:00,1798.84,1802.42,1797.49,1801.92,3230980.273592,2532
2023-11-01 14:00:00+00:00,1801.92,1805.75,1801.26,1802.8,5161579.178613,3891
2023-11-01 14:05:00+00:00,1802.8,1803.36,1801.18,1802.24,1214061.197238,1764
2023-11-01 14:10:00+00:00,1802.24,1803.87,1800.14,1802.85,1514795.777288,1724
2023-11-01 14:15:00+00:00,1802.85,1804.98,1801.72,1803.02,1415137.688282,2019
2023-11-01 14:20:00+00:00,1803.02,1807.54,1802.04,1807.05,1990893.157768,1929
2023-11-01 14:25:00+00:00,1807.05,1808.23,1804.06,1805.52,1990385.386779,1918
2023-11-01 14:30:00+00:00,1805.52,1805.52,1803.17,1805.29,1183184.040973,1511
2023-11-01 14:35:00+00:00,1805.29,1807.35,1804.31,1806.49,1327671.886954,1647
2023-11-01 14:40:00+00:00,1806.49,1807.34,1804.91,1805.11,919651.392882,1260
2023-11-01 14:45:00+00:00,1805.11,1805.58,1788.0,1791.93,14221764.626252,6319
2023-11-01 14:50:00+00:00,1791.93,1792.56,1783.19,1789.0,14003885.346141,7767
2023-11-01 14:55:00+00:00,1789.0,1789.95,1783.49,1786.16,11094803.292941,5095
2023-11-01 15:00:00+00:00,1786.16,1791.45,1785.8,1791.15,2630417.0107030002,2937
2023-11-01 15:05:00+00:00,1791.15,1794.24,1790.15,1792.5,3076369.538146,2852
2023-11-01 15:10:00+00:00,1792.5,1792.98,1790.0,1791.6,2861982.796039,1862
2023-11-01 15:15:00+00:00,1791.6,1793.94,1790.79,1793.76,1953607.938382,1708
2023-11-01 15:20:00+00:00,1793.76,1793.94,1791.19,1792.69,1453487.994739,1519
2023-11-01 15:25:00+00:00,1792.69,1793.26,1791.0,1791.14,1290125.31847,1391
2023-11-01 15:30:00+00:00,1791.14,1792.0,1789.3,1790.75,2785251.236744,1917
2023-11-01 15:35:00+00:00,1790.75,1793.74,1790.53,1792.66,1131337.163977,1575
2023-11-01 15:40:00+00:00,1792.66,1793.19,1787.89,1789.49,4821864.815785,1797
2023-11-01 15:45:00+00:00,1789.49,1791.63,1789.25,1789.68,1211925.639364,1530
2023-11-01 15:50:00+00:00,1789.68,1792.69,1787.2,1791.77,1947076.279115,1977
2023-11-01 15:55:00+00:00,1791.77,1793.62,1791.71,1792.3,1137767.10635,1343
2023-11-01 16:00:00+00:00,1792.3,1793.26,1791.93,1792.52,1383091.491742,1698
2023-11-01 16:05:00+00:00,1792.52,1794.4,1791.9,1794.28,1856139.4751519999,1368
2023-11-01 16:10:00+00:00,1794.28,1795.65,1794.28,1795.64,1236296.275798,1108
2023-11-01 16:15:00+00:00,1795.64,1797.47,1794.57,1796.29,1996124.06697,1417
2023-11-01 16:20:00+00:00,1796.29,1798.79,1796.06,1798.53,1285683.1099740001,1578
2023-11-01 16:25:00+00:00,1798.53,1799.73,1797.38,1799.03,2001460.042503,1368
2023-11-01 16:30:00+00:00,1799.03,1802.09,1798.47,1801.41,4683614.349458,2165
2023-11-01 16:35:00+00:00,1801.41,1802.5,1795.57,1796.07,4030562.152758,2242
2023-11-01 16:40:00+00:00,1796.07,1797.22,1793.98,1795.63,2715113.272946,1640
2023-11-01 16:45:00+00:00,1795.63,1797.53,1794.72,1797.21,1150232.892427,1139
2023-11-01 16:50:00+00:00,1797.21,1798.16,1796.57,1797.33,1666480.5407289998,1217
2023-11-01 16:55:00+00:00,1797.33,1797.71,1796.75,1796.98,1454336.055685,1135
2023-11-01 17:00:00+00:00,1796.98,1799.64,1796.97,1797.1,1466475.589391,1277
2023-11-01 17:05:00+00:00,1797.1,1799.06,1796.88,1797.91,1046912.875532,1087
2023-11-01 17:10:00+00:00,1797.91,1800.81,1797.84,1800.81,1765889.261566,1249
2023-11-01 17:15:00+00:00,1800.81,1801.16,1799.31,1799.78,917848.704227,1171
2023-11-01 17:20:00+00:00,1799.78,1800.5,1797.7,1798.11,1379303.885603,1285
2023-11-01 17:25:00+00:00,1798.11,1800.05,1797.0,1797.67,1044874.145794,1187
2023-11-01 17:30:00+00:00,1797.67,1798.77,1794.63,1797.12,2215724.870964,1737
2023-11-01 17:35:00+00:00,1797.12,1799.04,1797.12,1797.84,881407.673238,981
2023-11-01 17:40:00+00:00,1797.84,1801.0,1797.83,1800.98,2893204.30287,1342
2023-11-01 17:45:00+00:00,1800.98,1803.22,1799.89,1802.41,1741352.35556,1595
2023-11-01 17:50:00+00:00,1802.41,1808.95,1802.41,1806.05,3822806.326982,3034
2023-11-01 17:55:00+00:00,1806.05,1808.0,1802.82,1807.52,3106536.9072579998,2689
2023-11-01 18:00:00+00:00,1807.52,1809.56,1803.87,1807.25,5350475.709294001,3808
2023-11-01 18:05:00+00:00,1807.25,1811.61,1806.41,1811.15,2509901.852785,2472
2023-11-01 18:10:00+00:00,1811.15,1817.77,1811.15,1816.57,7578382.911208,4465
2023-11-01 18:15:00+00:00,1816.57,1819.0,1812.92,1817.15,5916070.814549,3847
2023-11-01 18:20:00+00:00,1817.15,1818.92,1816.57,1818.85,5476527.307026,3275
2023-11-01 18:25:00+00:00,1818.85,1821.02,1818.69,1818.71,5611479.910693,2984
2023-11-01 18:30:00+00:00,1818.71,1822.22,1816.24,1822.21,5388838.897157,2767
2023-11-01 18:35:00+00:00,1822.21,1832.72,1815.77,1818.4,16355959.487067,8297
2023-11-01 18:40:00+00:00,1818.4,1821.45,1806.99,1814.03,9384420.55941,5900
2023-11-01 18:45:00+00:00,1814.03,1816.82,1809.41,1814.56,6966824.658756,3822
2023-11-01 18:50:00+00:00,1814.56,1819.23,1813.94,1817.54,2929237.997376,2775
2023-11-01 18:55:00+00:00,1817.54,1823.91,1817.36,1820.2,3609214.924097,3315
2023-11-01 19:00:00+00:00,1820.2,1829.47,1820.2,1829.46,4368454.197825,3403
2023-11-01 19:05:00+00:00,1829.46,1831.6,1825.34,1825.35,9845740.146483,3908
2023-11-01 19:10:00+00:00,1825.35,1827.47,1817.46,1817.51,4946758.013069,3228
2023-11-01 19:15:00+00:00,1817.51,1824.82,1817.51,1823.09,2725807.253033,2684
2023-11-01 19:20:00+00:00,1823.09,1830.86,1822.45,1829.95,5236992.756608,3466
2023-11-01 19:25:00+00:00,1829.95,1849.0,1829.94,1844.96,26056908.528824,10796
2023-11-01 19:30:00+00:00,1844.96,1850.59,1834.44,1839.09,16367664.259998,8598
2023-11-01 19:35:00+00:00,1839.09,1841.52,1835.17,1838.77,7185971.549065,4534
2023-11-01 19:40:00+00:00,1838.77,1839.0,1829.0,1834.77,10156663.140263,4986
2023-11-01 19:45:00+00:00,1834.77,1837.28,1832.16,1832.92,3679772.434757,2722
2023-11-01 19:50:00+00:00,1832.92,1832.92,1825.27,1830.98,6901039.701298,4358
2023-11-01 19:55:00+00:00,1830.98,1836.17,1830.98,1835.9,3884055.262096,2715
2023-11-01 20:00:00+00:00,1835.9,1848.31,1835.73,1847.29,10083165.346723,5156
2023-11-01 20:05:00+00:00,1847.29,1849.36,1842.77,1847.91,3296943.131362,3020
2023-11-01 20:10:00+00:00,1847.91,1853.84,1845.92,1847.07,6799627.657377,4581
2023-11-01 20:15:00+00:00,1847.07,1850.67,1845.68,1848.55,2494236.5939329998,2358
2023-11-01 20:20:00+00:00,1848.55,1853.0,1845.09,1845.96,15055067.111266,4330
2023-11-01 20:25:00+00:00,1845.96,1846.0,1842.35,1844.95,11487663.164389001,3681
2023-11-01 20:30:00+00:00,1844.95,1845.0,1840.61,1842.0,9073635.88386,3396
2023-11-01 20:35:00+00:00,1842.0,1842.15,1840.55,1842.14,6001779.269303,2430
2023-11-01 20:40:00+00:00,1842.14,1850.0,1842.14,1844.41,9955078.456361,3596
2023-11-01 20:45:00+00:00,1844.41,1845.0,1841.96,1844.96,7483098.954542,3108
2023-11-01 20:50:00+00:00,1844.96,1845.0,1838.42,1839.99,9630369.619225,3282
2023-11-01 20:55:00+00:00,1839.99,1855.0,1839.82,1853.79,12972772.014673,6050
2023-11-01 21:00:00+00:00,1853.79,1857.66,1847.65,1856.53,9506257.745968,6772
2023-11-01 21:05:00+00:00,1856.53,1856.54,1839.77,1843.22,9480240.529834,4932
2023-11-01 21:10:00+00:00,1843.22,1848.55,1840.63,1847.63,5029594.851929,2800
2023-11-01 21:15:00+00:00,1847.63,1852.2,1846.6,1851.38,2855797.978748,2960
2023-11-01 21:20:00+00:00,1851.38,1852.63,1842.17,1842.18,4069040.2561729997,2870
2023-11-01 21:25:00+00:00,1842.18,1847.55,1840.27,1847.3,4330603.033672,2287
2023-11-01 21:30:00+00:00,1847.3,1847.66,1843.46,1844.63,2159141.094886,1646
2023-11-01 21:35:00+00:00,1844.63,1847.15,1843.81,1846.44,1255057.360874,1282
2023-11-01 21:40:00+00:00,1846.44,1846.44,1840.13,1840.87,3522815.481892,1841
2023-11-01 21:45:00+00:00,1840.87,1841.58,1838.6,1839.29,3286737.189431,1787
2023-11-01 21:50:00+00:00,1839.29,1839.9,1837.04,1837.96,2280316.22119,1935
2023-11-01 21:55:00+00:00,1837.96,1845.63,1837.95,1843.42,2969891.773364,2189
2023-11-01 22:00:00+00:00,1843.42,1849.05,1843.41,1848.62,3635098.346792,2859
2023-11-01 22:05:00+00:00,1848.62,1851.46,1847.63,1851.46,2829727.288478,2167
2023-11-01 22:10:00+00:00,1851.46,1856.03,1849.87,1855.81,4603406.638135,2882
2023-11-01 22:15:00+00:00,1855.81,1857.08,1851.17,1855.99,3210376.98551,2648
2023-11-01 22:20:00+00:00,1855.99,1856.91,1848.61,1852.41,3475797.8397669997,3064
2023-11-01 22:25:00+00:00,1852.41,1852.51,1848.77,1850.5,2943134.276277,2342
2023-11-01 22:30:00+00:00,1850.5,1851.91,1848.0,1849.18,1472697.7070769998,1668
2023-11-01 22:35:00+00:00,1849.18,1850.15,1843.91,1845.7,2753589.084086,2117
2023-11-01 22:40:00+00:00,1845.7,1845.77,1838.58,1843.21,5580704.5128069995,3860
2023-11-01 22:45:00+00:00,1843.21,1846.16,1841.54,1844.65,2232872.80546,2053
2023-11-01 22:50:00+00:00,1844.65,1844.65,1841.1,1841.45,2124995.351268,1940
2023-11-01 22:55:00+00:00,1841.45,1843.37,1839.81,1843.36,2046856.431104,1811
2023-11-01 23:00:00+00:00,1843.36,1844.22,1838.78,1843.15,5084905.048339,2890
2023-11-01 23:05:00+00:00,1843.15,1845.33,1842.46,1842.48,2419890.616765,1867
2023-11-01 23:10:00+00:00,1842.48,1843.82,1841.12,1843.8,2007408.8977549998,1697
2023-11-01 23:15:00+00:00,1843.8,1850.25,1843.34,1845.03,4897900.051691,3468
2023-11-01 23:20:00+00:00,1845.03,1846.58,1844.19,1845.75,1987109.032483,2076
2023-11-01 23:25:00+00:00,1845.75,1848.0,1845.65,1846.39,2060215.238691,1690
2023-11-01 23:30:00+00:00,1846.39,1846.89,1844.37,1845.32,1529211.727824,1784
2023-11-01 23:35:00+00:00,1845.32,1846.09,1841.57,1842.9,2301107.933016,1810
2023-11-01 23:40:00+00:00,1842.9,1845.19,1841.72,1844.84,1866936.769764,1577
2023-11-01 23:45:00+00:00,1844.84,1846.43,1844.01,1845.84,1539495.646272,1246
2023-11-01 23:50:00+00:00,1845.84,1846.2,1845.0,1845.3,913590.050779,999
2023-11-01 23:55:00+00:00,1845.3,1847.0,1844.39,1846.99,852647.023709,1018
2023-11-02 00:00:00+00:00,1846.99,1849.76,1846.82,1846.89,3647345.990338,2451
2023-11-02 00:05:00+00:00,1846.89,1848.24,1844.02,1844.33,2129978.1519460003,1695
2023-11-02 00:10:00+00:00,1844.33,1848.5,1844.21,1847.8,2175329.161708,1891
2023-11-02 00:15:00+00:00,1847.8,1848.0,1843.88,1844.3,2028462.5172489998,1902
2023-11-02 00:20:00+00:00,1844.3,1850.33,1844.02,1849.8,3335383.755248,2125
2023-11-02 00:25:00+00:00,1849.8,1852.14,1848.69,1850.0,3275219.207783,2188
2023-11-02 00:30:00+00:00,1850.0,1850.97,1844.35,1845.43,2556586.142602,2739
2023-11-02 00:35:00+00:00,1845.43,1846.61,1842.01,1842.84,1981798.543902,2174
2023-11-02 00:40:00+00:00,1842.84,1844.02,1840.29,1842.02,3212669.043455,2014
2023-11-02 00:45:00+00:00,1842.02,1845.3,1842.02,1845.3,1802086.987522,1687
2023-11-02 00:50:00+00:00,1845.3,1848.0,1845.29,1847.05,1855798.2398970001,1608
2023-11-02 00:55:00+00:00,1847.05,1848.53,1845.44,1847.57,1723606.32761,1472
2023-11-02 01:00:00+00:00,1847.57,1850.26,1847.56,1849.34,1386139.59527,1485
2023-11-02 01:05:00+00:00,1849.34,1851.0,1848.34,1849.51,1688490.610014,1371
2023-11-02 01:10:00+00:00,1849.51,1850.0,1848.0,1849.43,1429990.926423,1161
2023-11-02 01:15:00+00:00,1849.43,1856.2,1849.42,1853.71,5259517.453701,2719
2023-11-02 01:20:00+00:00,1853.71,1863.87,1852.92,1858.7,10954511.69296,4850
2023-11-02 01:25:00+00:00,1858.7,1866.23,1855.62,1866.22,7239687.173248,3761
2023-11-02 01:30:00+00:00,1866.22,1866.66,1857.07,1858.67,4830352.550964,3560
2023-11-02 01:35:00+00:00,1858.67,1859.95,1855.25,1859.27,2682902.006966,2182
2023-11-02 01:40:00+00:00,1859.27,1863.99,1859.04,1863.98,2630300.915661,1831
2023-11-02 01:45:00+00:00,1863.98,1864.79,1858.34,1858.93,3013554.603984,2551
2023-11-02 01:50:00+00:00,1858.93,1859.71,1853.37,1855.85,2633700.023964,2288
2023-11-02 01:55:00+00:00,1855.85,1856.96,1855.06,1855.65,1393450.0393,1625
2023-11-02 02:00:00+00:00,1855.65,1857.55,1851.23,1851.98,2411667.724097,2053
2023-11-02 02:05:00+00:00,1851.98,1853.45,1851.0,1851.01,1669754.479456,1404
2023-11-02 02:10:00+00:00,1851.01,1853.05,1851.0,1852.09,1050936.790803,1050
2023-11-02 02:15:00+00:00,1852.09,1855.42,1852.09,1854.05,1258610.964774,1739
2023-11-02 02:20:00+00:00,1854.05,1856.11,1850.79,1854.1,1860328.768189,1997
